Reviewer Name,Review Date,Star Rating,Review Text,Total Reviews by Reviewer,Total Photos by Reviewer,Is Local Guide,Number of Images,Image URLs,Price per Person,Food Rating,Service Rating,Atmosphere Rating,Recommended Dishes
karen russell,a year ago,1,"Bloody diabolical my partner ordered food only to be told 15 minutes after ordering that it wasn’t available. I ordered a skinny chicken burger with salad. It had no mayo no cheese chicken was as dry as the Sahara desert and then a bloody great big fly landed in my food so I then couldn’t eat it.
Avoid it. Absolute hole since spoons left.",2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Derek Roberts,a year ago,1,"Ordered food while bar was reasonably quiet  waited about half hour then a waiter came out with what we thought was our meals and wandered around aimlessly then went back to the kitchen,so I went to ask him if the food was ours he asked if we ordered garden peas,I said we ordered mushy peas and he said it wasn't our food and he would check if our food was ready the manageress got involved and we got our food but it seemed like the same food we had seen the waiter bring out earlier as it was dry and chips rubbery.we ate quickly as our train was due which we still missed  had to wait 2 hours till the next train.will not be going  there again.",15,3,False,0,,Not found,Not rated,Not rated,Not rated,Not found
melissa todd,a year ago,1,"This was a brilliant place when it was owned by Wetherspoons. New manager is clearly not upto the job and shes way in over her head,it shows with how this place is being ran. Sad to see alot of the original Wetherspoons staff who had stayed on and now to see they have left. The beer is warm and the food is grim. I really wouldn't bother going in, go spend your money somewhere else.",7,8,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Janet Shaw,a year ago,1,"Omg went today ordered 3 fish and chips.. cold chips burnt fish my 2 friends had nearly finished theirs before I got my meal brought out .. Tarter sauce warm 🤮 ,  Staff that served us was constantly pulling  pants up looked very unkept, whilst he was serving other we had the delight in seeing his bright pink underwear .. Anyway tummy ache ever since ..
Young girl on the bar very polite and apologetic she gets thumbs up, the rest 🤮",6,4,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Amanda Thornton,4 months ago,1,Seriously gone down hill in cleanliness since changing from a wetherspoons,18,No photos count,True,0,,£1–10,Not rated,2,2,Not found
Andrew Nicholas,a year ago,1,Food was disgusting it's a shame as normally nice and beer and staff was spot on. Sorry but food needs sorting.,84,37,True,1,https://lh5.googleusercontent.com/p/AF1QipN5MbiJsmjMcPWBMhkPvs9LumDOjiC8TM8dr5c9=w900-h675-p-k-no,Not found,Not rated,Not rated,Not rated,Not found
Cee,a year ago,1,"Staff were friendly, but won't be going again. Place was filthy. Had the veggie burger, and it was  overcooked and crunchy. Like they'd cooked it for three times as long as it needed.",113,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Kayla sharples,7 months ago,1,Rude Staff. Have no Respect. Served without asking for ID. Told us we’re being illegal for buying for underage people when we’re all 18*,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Peter Sandwell,4 years ago,1,We waited 40 minutes and our meal still hadn't arrived. We mentioned it to staff that people coming in had got their meal. When they checked our meal had gone to table 28 instead of our table 8  they'd obviously ate it then went. We asked for our money back as we didn't want y wait any longer. They gave us our money back but charged us for the tea. Not much of anopolohy!!!,5,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Hilary Adshead,a year ago,1,"The Staff are very RUDE, The tables were dirty glasses and plates still left on tables not cleared away , the food took hour to come it was only PENNIES , CHIPS WERE NOT COOKED , CUTERLY WAS DIRTY, NO MENUS ON TABLES , when I asked a member of staff was told to look round see if any were left on the table , no condiments , I asked for mayonnaise, and was told it hadn't been order , all in all a very BAD EXPERIENCE,  for  weatherspoon it is the WORSE ONE BY FAR, but unfortunately after we had payed for the food which we completed about , we was told that there was another weatherspoon up the Rd , but one is enough for one day, and also was told it had been closed down then reopen, I think that the management need to look at who they have employed , A  complete is being sent to head office, VERY BAD EXPERIENCE",26,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Daniel,3 years ago,1,"Utterly bizarre experience here on Tuesday. Having a gluten allergy the majority of the menu is unsuitable for me, I placed my order via the app and then bar staff came to inform me that I needed to order more food, I asked to see the manager, who then despite me telling them I have an allergy advised that I'd have to order chips or else he could not serve anybody at the table. I was dining with two others who had satisfied their substantial meal criteria. We tried to compromise by ordering onion rings which would get eaten by others at the table however the manager refused to budge. So we payed for the extra chips and left them, utterly bizarre. Having a gluten allergy and knowing enough about Tim Martin's practices I try to avoid Spoons and this has given me no further reason to visit. Its well published that Spoons uses the popular catering supplier Brakes which is mass microwaved ready meals, support independent instead, which I realise opportunities in the center are incredibly short.",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Fachau,5 years ago,1,"Firstly, it's a Wetherspoons so for some that will be review enough - a warning or an invitation depending on your tastes. I've been before and it has been poor for different reasons. The service was slow and beyond indifferent - they had drinks in their fridges not on the system (out of stock apparently) and confusion reined thereafter. The glass I was given had been cleaned in the same way leaving something out in the rain might clean it. As is often the case the place was untidy and littered with wet tables, pots, plates and glasses. We noted that there were more gambling machines than staff. And now the bottomless coffee on offer is self service - like a petrol station but without the friendly staff - and the assumption is that everything will be where it should be if you use it. I had to climb over and past a group of small children who had decided the clear space in front of the coffee machine would be their play area. Boiling water and toddlers a safe combination. It is still cheap. But not enough to make me go back.",72,359,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Kennedy Fitzsimmons,a year ago,1,"Absolutely embarrassing food! Food was tasteless, burnt and presentation was horrid however lovely bar staff!",1,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Lindsay Challinor,a year ago,1,Very busy. Poor standard of food lots of people leaving food on their plates. Over rated school dinner standard food. Rather spend a bit more and get better food,18,24,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Stuart Woods,3 years ago,1,"This review has now been altered, please read on. Original post.
This is a good place to get food and drink, also situated next to the Parish church and handy for town centre shopping.

NEW POST

We visit this place regular and always give it 5 stars, but after our last visit I have had to alter it to 1 star. We  had ordered a large breakfast and a regular breakfast, the tables were still full of dirty plates and glasses. When the food arrived  the beans were  cold, hash browns were luke warm, bacon was cold, mushroom was small and overcooked, sausage burnt at the ends, eggs were  not too bad, nobody came to check if it was o.k & no staff was around to complain to. We were pushed for time and had to leave. Even when we left, our dirty plates were still there and nobody had cleared/cleaned tables.Standards have definitely dropped and Management needs to have a serious look at this place because it's normally good.",230,53,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Charles Brindley,4 years ago,1,"Not bad could do with more staff at busy lunch time. The food and services not great staff just thought your meal on the table.i had another visit to this pub we ordered our food and drinks i had a larger shandy and it tasted mot nice it let a very bad after taste in my mouth.  We waited for 45 minute and still no food had arrived, i went to the bar to enquire about our food and was told by the manager that they were very busy and he thought we were next .When our food arrived well it was dreadful my brother in law  and my brother had fish and chips the fish was all batter and hard we they had about 10 chips my sister had ham and eggs and chips the eggs white was that hard like rubber and the yoke was like a bullet. I had lasagne and chips and garlic bread. My lasagne was cold my garlic bread was cold. I went and asked for the manager who was the young man who served me .i said how horrible the meals were and why didn't he say when i ordered that the waiting time was going to be a long time. He just kept saying he  was sorry no offer off refund it spoiled our day because i was treating my sister for her birthday. I don't go to bury very often but next time i will deff choose somewhere els to eat  .",63,12,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Neil McEwan,8 months ago,1,"Sadly, no longer a Wetherspooons and the quality of food (breakfast), yesterday was far below the expected.

Won't be back.",51,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Graham Dawson,4 years ago,1,"Breakfast was totally disgusting, called in early ordered large breakfast it was served within 10 minutes however nothing about it was good, cold plate, cold beans and mushroom the eggs were undercooked and snotty one with bits of shell in it, the hash browns were undercooked as well and stone cold in the middle, the bacon was leathery and the black pudding was done to a crisp the only really tasty thing was the sausage but even that was on the cool side.
All in all a disaster. The 'CHEF' (I use the term loosely) needs some serious training if they had any in the first place. I would not use this place again for food or recommend it.",5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Christopher Jennings,6 years ago,1,Ate in several jd pubs but I most say the food here is the worst I've had the wife's  chicken burger was cold in the middle sent it back got  a replacement meal  which wasn't  much  better she ended up leaving half of it. The mixed grill I got all the meat was over cooked    but must say the salad was good and am not  a salad lover 😊 …,55,10,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Chezza B,a year ago,1,May not be the pubs fault but the app was not working properly after 10 mins trying to place food order we gave up went the bar 1 person only with 4 in queue gave up as would have been 30 mins to get a drink place an order when the pub was fairly quiet,125,120,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Robert Petch,a year ago,1,"Chips uncooked fish very bland no seasoning before cooking due to it being frozen batterd, staff very good and come round regular. Wont be going there again",28,2,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Patricia Woolham,4 years ago,1,"We ordered 5 meals and 2 of them were cold and not very nice. Two of the other meals were edible, but just warm.",21,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Stephen Biddle,3 years ago,1,My wife and I went here yesterday the food was ok we had the fish and chips.but we could not believe the amount of dirty tables just left un cleaned .glasses piled on the serving hatch.dirty plates every where .people were just walking in and out because some tables were left un cleaned of pots etc.,58,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
mark taylor,5 years ago,1,Orderd an large Breakfast and Traditional Breakfast with extra black pudding. The bacon and black pudding was uncooked the beans was cold. The butter had melted and runny. It was absolutely  disgusting. We have visited  several  wetherspoons and had breakfast but this is the worst ever and will not be returning  in a hurry.,8,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Edward Hewitt,4 years ago,1,"The rudest and most untrained staff I have ever encountered. Didn't make eye contact once, and horrendous body odor. (Probably not all of them)

Been going down hill since Manager Chris Ryan left.",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Amy McSherry,5 years ago,1,"Rude bar staff, especially the girl with glasses, brown hair and tattoos, disgusting customer service.. how is she still employed, not only have i had bad experience with her personally but have seen her lack of social skills towards everybody else that has had the displeasure of being served by her",4,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
David P,a year ago,1,"No longer a weatherspoons, tried the breakfast it was a greasy awful mess. The tables were dirty and there was glass on the floor. Avoid",5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
paul turner,5 years ago,1,Went in on a Saturday evening was waiting at the bar to be served it was quite busy with 4 staff serving. A lady with glasses was serving but not observing. She served 2 people before me even though they had cometo the bar someetime after me. I had a 20 pound note in my hand so i just raised my hand. Immediatley she launched into a rant at me. She said do not wave notes at me you are so rude you are a very rude person. I said ok i will ask someone else to serve me so she then went to the other staff and very loudly stated i was a rude person who should not be served. Scores of customers were listening. To avoid a scene myself and 4 friends walked out thus losing the pub money and custom as we will never go back in there and i will mention it to many people who will boycitt the place. I have been going in pubs for 40 years and never come across such poor childish behaviour,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Anna Davidson,4 years ago,1,The food took 50 min.to arrive then arrived as though it had been reheated my pizza looked nothing like freshly made looked like heated from frozen then left to stand jacket potato with cheese and beans tasted terrible.. kids fish and chips overdone hard batter..peas chips all lukewarm as though reheated then left to stand..cannot reccomend this place..perhaps it was because it was a Saturday..disappointed.,46,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andy75,a year ago,1,"Would normally give 4 stars for this place but they shut down late march 2022 with no warning to staff or regular customers and this place was always busy, this is first and last time I've rated a wetherspoon pub but the little respect I had for creepy Tim has all gone 😔 …",3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
ellie brophy,a year ago,1,"staff were rude
Food was bland and undercooked
no sauces available
run out of menus
Cutlery were very dirty
Will not be coming again",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
jim ward,5 years ago,1,"I used to like this place. However I recently went in, as usual, 7 days a week. I left my expensive fleece behind. My friend handed it in to a member of staff, she put it in a staff only area, assuming it would be reunited with it's owner  ( me) I asked for it 2 days later to be told it was "" gone "". I haven't been in since and have no intention of going back in. You have been warned.",46,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Terry Winstanley,a year ago,1,Better the way it was both food and drink prices hiked up and advertising as though its still a Wetherspoons pub... believe me it's NOT,29,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Maxim Stokes,6 years ago,1,"Being a consistent customer of wetherspoons for the past 15 years, it upsets me that I must write this soiled review about such a respected establishment. Adjusting the menu to suit the people was a movement of strength and solidarity within the working class and I succumbed to this myth like the people of Troy to that of a wooden horse, besotted with fallacies of peace and tranquility within a place of dismay. However lukas kujac was stellar in his performance, you should promote this guy!!@",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Dave,a year ago,1,"Since its been taken over, be prepared for an overly long wait for food. 45 mins for breakfast on a quiet day!",6,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
David Smith,4 years ago,1,Poor quality food. 10 minutes to get served by the one person working behind bar. Other staff saw queue of customers but had better things to do. Will not return.,320,410,True,0,,Not found,Not rated,Not rated,Not rated,Not found
david pope,a year ago,1,The food was disgusting the black pudding was deep fat fryer and  the bacon was raw and still refused a refund everyone envold this place,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Cristian Ionita,3 years ago,1,"Poor quality food.  Services awful. Dirty table. Fish overcooked, asked to be replaced. After 10 minutes waiting time, bring same fish. What a joke.",25,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Rosie Kenworthy,a year ago,1,Awful!!!!! And although Google still lists it as a Wetherspoons it's not! Menu still appears to be wetherspoons! Dried up poor food!,2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
John Haughton,2 years ago,1,"Beer fine and good service but the place in thilthy .
Cob webs everywhere and layers of dust on every surface.
Absolutely no excuses.",9,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Heidi Latham,a year ago,1,Awful! Gone downhill so much since it was a weather spoons dried up food terrible service and food got cold really quickly,2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Jason Clark,11 months ago,1,"Absolutely shocking Pub,poor atmosphere, pub was freezing and to top it off...Plastic glasses!!!!",62,8,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jody Macdonald,3 years ago,1,Food wasnt nice at all family meal which turned out food was Luke warm gammon 10 n 5oz was more fat than meat oil for cooking needs to be changed eggs burnt lasagna burnt round edges  never tasted food like it in my life would  of been better going McDonald and paying pound  never again wouldn't recommend this place at all,18,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
lesley Roberts,a year ago,1,Tenable food long wait for food dried up fish and chips avoid if possible,1,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Tracy Kettle,5 years ago,1,Really bad service today.One meal came + had to ask for other meal.Told accident in kitchen doing fresh meal but still had to go ask again.They had moved tables round + staff member didnt know where we were sat so the meal was left under heat lamp going cold.Annoyed wasnt the word.,4,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Barbara Robertson,4 years ago,1,"Had a meal here a couple of months ago, was not impressed with the standard, however gave them the benefit of the doubt and went in again a couple of weeks ago and again the  standard was poor, how can you possibly burn a panini, think the chef needs to pull his socks up,",5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
julie spark,4 years ago,1,Went yesterday for lunch and is was awful. The food was cold and unedible. I know i should have said something to one of the waiters but i was so angry i just left,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Dale Morgan,a year ago,1,"Rude remarks (racist)and verbal abuse as we walked into this pub from customers sat eating food, very unwelcoming, will not be returning:(",94,74,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Karen Johnson,4 years ago,1,Service at bar appaling . Young man very rude . I wud have walked out if i hadnt been with a group of hungry friends . Food very disappointing,43,7,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Gill,6 months ago,1,Very unpleasant atmosphere,42,10,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Samantha Newns,a year ago,1,Not  the best. Dirty glasses on the table. Table and chairs unclean. Lager watered down.,4,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Enfys Reed,5 years ago,1,First witherspoons ive dined at that dosenot start serving meal and drink deals till after 2 pm. Wont be going there again.,39,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
David Taylor,4 years ago,1,Ordered a plate of chips which came with bits of fish and a uncooked onion ring took back then waited 30mins in that time they had forgot about it and had to go collect them myself won't be eating here again and most likely won't drink here again.😡 …,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ian Lever,3 years ago,1,"Very poor service at the bar. I waited 15 minutes waiting to be served. Without a doubt, the worst Wetherspoons I've ever been in.",57,28,True,0,,Not found,Not rated,Not rated,Not rated,Not found
leslie hewitt,3 years ago,1,Great beer prices good beer very good food friendly staff excellent,32,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
yogione kenobi,a year ago,1,I especially liked the rats running past the window while I eat my meal🐀🐀🐀🐀🐭 …,30,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
marlo,a year ago,1,45 minutes wait for food no good enough,26,6,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Duncan Atherton,3 years ago,1,"Order and pay for food only to be told they don't have what you've ordered **** after payment made *****
Manager and duty managers attitude stank due to calling there customers",20,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Stu Ducky,5 years ago,1,"Absolutely rubbish,staff pathetic and very slow,food is pre packed and totally tasteless",82,16,True,0,,Not found,Not rated,Not rated,Not rated,Not found
breandan o'seighin,2 years ago,1,"Always bad, but got double captain Morgan for £2.20,  can't complain",22,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Carrol Martin,5 years ago,1,"Absolutely awful food,  won't waste anymore money there beer was cheap though",20,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Martin Earlam,5 years ago,1,Worst meal ever in a weatherspoon's 15 minutes to get a drink sort yourselves out never again,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Joan H Birkenshaw,3 years ago,1,"Cold breakfast, served on a cold plate, with luke warm coffee.. Doubt I will be returning any time soon 👎 …",19,124,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ukulele Phill,2 years ago,1,Not impressed. Looked like everyone was on day release. Ate and got out of there sharpish.,49,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
jack jackson,8 years ago,1,One of the worst places i have ever worked no training given expected to open a kitchen without training was left on my own with another new person and things went down hill due to no training treat the staff like dog crap wouldnt recommend working here,19,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Paul Horner,2 years ago,1,"Tables very dirty, food quality terrible",19,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Pauline Wood,a year ago,1,Gone to the place for some years today it plummeted absolutely horrendous!!,10,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
John Neave,3 years ago,1,It all depends on what eat it used to have a very wide choice on the menu it is now very limited.,25,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Paul Cannings,5 years ago,1,Poor service no fish on menu and bar staff do not know who is first to be serve,94,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Nicholas,4 years ago,1,Service is disgusting no manners staff to busy chatting with each other than serving customers.,39,5,True,0,,Not found,Not rated,Not rated,Not rated,Not found
DAVID VERNON,5 years ago,1,"Great beer, but some scruffy people in there",45,10,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Giggs Legend,4 years ago,1,Terrible. Food was late by an hour. Missing condiments on the order. Would not reccomend.,88,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Gill HiltonqaAZ,4 years ago,1,Cold food had to send it back.a shame cos I really love this place,16,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Daniel Parkinson,4 years ago,1,"Terrible experience, hair in food, dirty cutlery. Will never visit again.",88,193,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Rebecca Quinn,2 years ago,1,Worst spoons I've been in you could smell the toilets from upstairs!,46,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Steven Thompson,6 years ago,1,Staff ignorant beer hit and miss worst Witherspoon's in north west,7,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Michael Howarth,5 years ago,1,Misleading political messages on beermats concerning leaving the EU. Codswallop!  Cheap beer.,65,219,True,0,,Not found,Not rated,Not rated,Not rated,Not found
James Doyle,4 years ago,1,The panini was a bit overdone and not enough staff on duty,456,7,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Tony deLacey,4 years ago,1,No steaks...just poxy pizza...no thanks.,28,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Dawid Hedley,5 years ago,1,I was waiting 35 minutes for that.,5,15,True,1,https://lh5.googleusercontent.com/p/AF1QipNwxcd7WofquF352HiDQk41ZhV_habQACZjlEKE=w900-h675-p-k-no,Not found,Not rated,Not rated,Not rated,Not found
colin croft,5 years ago,1,Would like more but the CEO is a Brexiter,8,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Paul Davies,4 years ago,1,Very slow service from one rude woman.,46,74,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Mark Chadwick,5 years ago,1,Not enough staff unfriendly,5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Wayne Morris,a year ago,1,Not weatherspoons anymore,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Robert Burgess,4 years ago,1,The food was very poor,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
nash majothi,4 years ago,1,Bad menu,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Scott Howarth,5 years ago,1,It is what itis they are all the same,188,123,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jade Waywell,a year ago,1,Awful food,12,5,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Carl Roscoe,3 years ago,1,Inconsiderate and rude manager.,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Lisa Vincent,3 years ago,1,"Dry, overcooked fayre.",35,6,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andy Feeley,2 years ago,1,No atmosphere,5,6,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Andy Williams,5 years ago,1,The beer was sour,41,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Joan Lloyd,5 years ago,1,No review text,18,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
John Bly,4 years ago,1,No review text,No reviews count,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Maxine Higham,4 years ago,1,No review text,21,8,True,0,,Not found,Not rated,Not rated,Not rated,Not found
C M,6 years ago,1,No review text,10,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
abby carroll,3 years ago,1,No review text,11,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Peter Hodgson,a year ago,1,No review text,25,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
libika22,5 years ago,1,No review text,No reviews count,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
barbara brades,2 years ago,1,No review text,No reviews count,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Adrian Head,5 years ago,1,No review text,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Alison Toney,2 years ago,1,No review text,8,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Alison Harrison,4 years ago,1,No review text,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
G-939085 Jamieson,4 years ago,1,No review text,6,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Helen Lever,a year ago,1,No review text,14,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Jay Carroll,7 years ago,1,No review text,No reviews count,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Andy Feeley,3 years ago,1,No review text,No reviews count,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Gordon Curtis,3 years ago,1,No review text,23,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Norma Arrowsmith,a month ago,1,No review text,32,3,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Sophia 2010,4 years ago,1,No review text,7,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Lee Walsh,10 months ago,1,No review text,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Gary Cutts,3 years ago,1,No review text,14,79,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ryan Brandon,5 years ago,1,No review text,2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Rob Slater,4 years ago,1,No review text,6,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
John Wilco,2 years ago,1,No review text,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Craig Reid,3 years ago,1,No review text,56,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
James Burnell,4 years ago,1,No review text,5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Craig Sharples,4 years ago,1,No review text,No reviews count,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Maureen Mcloughlin,3 years ago,1,No review text,56,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Stephen Fletcher,4 years ago,1,No review text,51,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Terence Treen,5 years ago,1,No review text,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Cath Sharples,3 years ago,1,No review text,2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Giles Andrew Gribben,5 years ago,1,No review text,8,18,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Roy Haworth,5 years ago,1,No review text,22,70,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Mick Doll,a month ago,2,"I was visiting with my daughter (5), niece (5), and nephew (11). Many of the customers were also there for lunch but there were a great deal of people drinking and chatting. I have no issue with this but the language that could be heard from various areas in the venue was sexual and explicit. Not something you would want younger children to hear.
Whilst I appreciate this is a pub, during lunch on a Saturday I wouldn't expect this behaviour.

Unlikely to return here for food but seems like a good place to go if you want to get 'on it' during the day or have alcohol dependency.",28,2,True,0,,Not found,3,3,1,Not found
Paul Cowan,6 months ago,2,"The food we ordered took25 min to arrive, this sounds not too bad but there was nt a lot of people eating. When I went to the bar to ask were our food was the girl who took our order asked if we enjoyed it. She did not know we had not eaten.",107,41,True,0,,Not found,Not rated,Not rated,Not rated,Not found
LaKon McFarlane,3 months ago,2,"Nice looking place, but only one man behind the bar and 10 men waiting for a beer, so I left the place again. No one wants to wait 30 minutes for a pint even though the place is completely empty.",202,46,True,0,,Not found,Not rated,1,4,Not found
Jason Mcilvaney,3 months ago,2,For a bar that was packed out at 1045 to call last orders on  Saturday the management are poor. If u have a licence use it when your full and flex your entertainment sure they would stay longer for a bit extra. Always closed by 9pm in week missing a trick. Mainly at weekends,11,No photos count,False,0,,Not found,2,5,5,Not found
NATHAN B,4 months ago,2,Food was really poor.  The burger was dry and bun so dry that it crumbled when taking a bite. The chicken strip were processed chicken like chicken nuggets which was disappointing.,42,336,True,1,https://lh5.googleusercontent.com/p/AF1QipNUZxEVhkjCIxNDhsrz0glFQFRx8uL_jGjr_GmI=w900-h675-p-k-no,£10–20,1,4,2,Not found
Chris Holt,3 months ago,2,The prices are cheap and staff friendly the food looked awful and tasted worse if you care about price great place if you care about quality go somewhere else,1,No photos count,False,0,,£10–20,1,5,2,Not found
Terence Freestone,6 months ago,2,"So, no longer a Wetherspoons, but the company that've taken it over appear to be trying to emulate Wetherspoons on the cheap. Half the pumps out of action. Food took half an hour to be served and no serviettes. Food choice very limited. Staff overworked - not enough of them. Very poor show and I won't be going back.",21,20,False,0,,Not found,Not rated,Not rated,Not rated,Not found
